"","Quantity","UnitPrice","month","week","time","Sales"
"3577",6,2.95,1,4,16,17.7
"3578",1,3.29,3,3,16,3.29
"3579",1,2.46,9,3,15,2.46
"3580",2,9.95,11,5,13,19.9
"3581",12,1.25,4,4,18,15
"3582",1,1.25,12,5,14,1.25
"3583",5,4.13,11,5,14,20.65
"3584",2,8.5,8,5,17,17
"3585",48,1.45,11,2,11,69.6
"3586",3,0.79,2,1,18,2.37
"3587",8,1.25,3,5,11,10
"3588",2,3.75,9,5,10,7.5
"3589",1,2.07,1,1,17,2.07
"3590",10,0.83,1,2,15,8.3
"3591",2,8.95,8,7,11,17.9
"3592",4,3.75,8,2,10,15
"3593",1,2.08,10,5,16,2.08
"3594",12,0.65,4,1,14,7.8
"3595",1,2.08,5,4,11,2.08
"3596",5,3.75,6,1,12,18.75
"3597",1,2.95,12,2,12,2.95
"3598",1,3.75,3,1,15,3.75
"3599",4,0.85,9,3,15,3.4
"3600",1,3.75,3,1,10,3.75
"3601",12,0.42,7,4,15,5.04
"3602",2,1.63,6,1,15,3.26
"3603",1,2.95,3,4,20,2.95
"3604",24,0.55,5,5,17,13.2
"3605",2,1.49,11,2,12,2.98
"3606",1,1.65,10,4,20,1.65
"3607",2,1.45,11,7,16,2.9
"3608",6,2.95,10,4,9,17.7
"3609",4,3.75,8,1,12,15
"3610",48,1.45,9,4,10,69.6
"3611",32,0.42,10,1,16,13.44
"3612",4,3.29,7,4,15,13.16
"3613",1,2.1,12,4,11,2.1
"3614",16,0.65,11,3,14,10.4
"3615",2,0.42,10,3,16,0.84
"3616",2,12.5,10,5,10,25
"3617",1,11.63,5,2,16,11.63
"3618",6,2.95,8,5,11,17.7
"3619",12,1.25,10,5,15,15
"3620",1,8.5,3,3,11,8.5
"3621",2,4.95,10,4,15,9.9
"3622",1,12.5,12,4,12,12.5
"3623",50,0.85,11,2,9,42.5
"3624",6,1.25,5,3,16,7.5
"3625",24,0.06,7,3,16,1.44
"3626",6,1.25,11,1,13,7.5
"3627",1,2.96,1,3,15,2.96
"3628",1,7.46,10,5,17,7.46
"3629",2,1.63,11,2,15,3.26
"3630",4,4.95,2,1,9,19.8
"3631",1,4.96,3,2,16,4.96
"3632",10,1.65,4,7,12,16.5
"3633",1,3.29,9,3,12,3.29
"3634",3,2.95,12,2,17,8.85
"3635",1,0.85,1,4,18,0.85
"3636",10,24.96,4,2,10,249.6
"3637",9,2.46,10,2,16,22.14
"3638",5,4.25,11,2,13,21.25
"3639",10,1.65,8,2,14,16.5
"3640",2,1.65,8,4,12,3.3
"3641",1,8.29,12,5,10,8.29
"3642",1,227.3,3,4,18,227.3
"3643",15,4.13,10,1,9,61.95
"3644",12,1.25,8,3,15,15
"3645",1,2.95,12,1,15,2.95
"3646",2,2.95,1,7,15,5.9
"3647",1,4.13,3,4,16,4.13
"3648",5,4.13,9,5,11,20.65
"3649",4,7.46,7,2,15,29.84
"3650",1,3.29,8,1,15,3.29
"3651",6,3.25,9,5,10,19.5
"3652",8,2.25,9,3,13,18
"3653",4,2.46,1,1,13,9.84
"3654",12,0.85,5,2,10,10.2
"3655",2,0.65,2,1,13,1.3
"3656",1,24.96,3,2,15,24.96
"3657",200,0.04,10,4,15,8
"3658",1,8.29,8,3,16,8.29
"3659",1,4.96,6,2,17,4.96
"3660",5,0.65,4,2,13,3.25
"3661",3,4.95,11,1,16,14.85
"3662",1,4.21,12,2,15,4.21
"3663",2,5.79,9,3,15,11.58
"3664",12,0.65,8,4,11,7.8
"3665",1,9.95,3,7,12,9.95
"3666",12,0.83,9,3,9,9.96
"3667",12,2.95,11,4,12,35.4
"3668",6,4.25,4,4,14,25.5
"3669",24,2.08,4,7,11,49.92
"3670",6,3.25,3,2,12,19.5
"3671",36,1.25,11,4,14,45
"3672",6,4.95,4,5,8,29.7
"3673",1,6.63,11,2,16,6.63
"3674",1,1.25,7,5,15,1.25
"3675",3,5.79,1,1,17,17.37
"3676",3,1.25,10,3,15,3.75
"3677",6,2.08,8,4,12,12.48
"3678",24,2.1,11,5,13,50.4
"3679",12,2.08,5,4,10,24.96
"3680",1,0.42,6,5,14,0.42
"3681",16,0.65,8,7,11,10.4
"3682",1,12.75,9,2,16,12.75
"3683",30,2.1,12,2,10,63
"3684",25,0.42,6,4,17,10.5
"3685",2,8.29,1,1,9,16.58
"3686",3,3.75,6,7,13,11.25
"3687",10,0.85,8,5,10,8.5
"3688",12,0.65,2,5,12,7.8
"3689",1,1.25,2,4,14,1.25
"3690",1,1.65,1,7,13,1.65
"3691",1,3.75,12,3,11,3.75
"3692",4,4.15,10,5,10,16.6
"3693",6,1.45,1,2,12,8.7
"3694",1,12.75,3,4,18,12.75
"3695",6,2.55,11,3,12,15.3
"3696",12,0.42,5,2,14,5.04
"3697",24,0.85,11,2,14,20.4
"3698",2,0.42,12,4,9,0.84
"3699",12,2.1,9,2,16,25.2
"3700",4,0.83,10,3,15,3.32
"3701",4,4.95,9,5,8,19.8
"3702",5,2.51,12,1,9,12.55
"3703",6,2.95,9,1,13,17.7
"3704",8,14.95,3,4,10,119.6
"3705",5,0.12,12,7,14,0.6
"3706",2,8.5,6,3,12,17
"3707",1,19.95,12,4,8,19.95
"3708",528,2.39,9,2,12,1261.92
"3709",12,0.39,12,1,13,4.68
"3710",1,0.83,6,4,16,0.83
"3711",6,2.95,4,2,12,17.7
"3712",1,3.75,11,7,12,3.75
"3713",2,0.85,4,1,16,1.7
"3714",1,2.46,10,1,14,2.46
"3715",1,0.39,10,4,15,0.39
"3716",2,2.46,9,3,15,4.92
"3717",3,1.65,10,4,16,4.95
"3718",2,2.51,12,1,9,5.02
"3719",3,3.29,9,3,14,9.87
"3720",1,5.06,12,5,14,5.06
"3721",1,2.46,2,1,16,2.46
"3722",1,2.46,11,2,9,2.46
"3723",3,1.45,12,7,13,4.35
"3724",12,1.45,10,1,12,17.4
"3725",4,1.25,12,3,17,5
"3726",12,1.65,8,4,11,19.8
"3727",1,5.95,11,5,14,5.95
"3728",10,1.65,9,1,12,16.5
"3729",6,2.95,5,5,10,17.7
"3730",1,8.25,10,1,14,8.25
"3731",1,4.15,8,7,14,4.15
"3732",4,8.25,9,1,11,33
"3733",12,1.25,11,1,15,15
"3734",6,2.1,3,7,10,12.6
"3735",10,2.08,8,2,8,20.8
"3736",2,12.75,3,2,13,25.5
"3737",2,8.29,5,4,10,16.58
"3738",8,4.15,3,7,13,33.2
"3739",4,2.95,12,3,9,11.8
"3740",1,1.25,2,3,17,1.25
"3741",20,1.25,10,4,13,25
"3742",6,1.65,11,2,13,9.9
"3743",10,1.25,12,7,11,12.5
"3744",2,3.29,3,4,9,6.58
"3745",12,1.25,5,3,15,15
"3746",12,2.08,3,4,15,24.96
"3747",1,1.95,11,3,12,1.95
"3748",2,0.42,9,4,14,0.84
"3749",96,0.64,6,2,11,61.44
"3750",8,0.85,9,1,12,6.8
"3751",10,2.1,6,4,13,21
"3752",1,1.65,12,1,14,1.65
"3753",5,2.1,12,2,13,10.5
"3754",1,2.95,12,2,15,2.95
"3755",1,1.95,10,7,15,1.95
"3756",6,2.55,2,4,11,15.3
"3757",1,0.85,6,1,16,0.85
"3758",4,3.75,5,2,15,15
"3759",12,4.95,5,5,14,59.4
"3760",6,2.95,11,1,9,17.7
"3761",12,1.45,9,7,15,17.4
"3762",1,2.46,10,1,17,2.46
"3763",4,2.08,10,1,13,8.32
"3764",3,2.08,8,7,11,6.24
"3765",12,1.65,5,4,11,19.8
"3766",-1,0.42,11,7,15,-0.42
"3767",1,1.65,10,3,14,1.65
"3768",1,4.25,12,4,12,4.25
"3769",4,3.75,7,2,12,15
"3770",12,2.1,10,5,12,25.2
"3771",1,9.95,9,5,14,9.95
"3772",1,20.79,10,1,17,20.79
"3773",12,0.39,10,1,14,4.68
"3774",24,10.95,6,5,13,262.8
"3775",6,0.29,8,1,17,1.74
"3776",6,2.55,1,2,13,15.3
"3777",3,0.83,1,5,14,2.49
"3778",6,2.55,3,1,9,15.3
"3779",12,0.83,10,4,20,9.96
"3780",1,4.13,2,2,10,4.13
"3781",10,1.65,3,2,10,16.5
"3782",6,2.89,9,5,10,17.34
"3783",24,0.39,10,2,12,9.36
"3784",4,4.95,11,3,12,19.8
"3785",1,2.46,8,2,12,2.46
"3786",4,4.25,6,4,13,17
"3787",6,18,3,1,10,108
"3788",4,4.15,11,1,12,16.6
"3789",10,2.08,6,2,15,20.8
"3790",36,0.39,10,3,12,14.04
"3791",25,0.42,7,2,9,10.5
"3792",1,4.96,10,2,16,4.96
"3793",1,2.46,5,4,18,2.46
"3794",8,0.19,12,4,12,1.52
"3795",6,1.25,1,7,10,7.5
"3796",4,2.55,10,3,15,10.2
"3797",12,0.79,12,2,12,9.48
"3798",2,5.95,1,5,13,11.9
"3799",1,1.65,3,7,11,1.65
"3800",12,1.65,7,2,9,19.8
"3801",1,1.25,12,1,17,1.25
"3802",12,2.1,9,5,13,25.2
"3803",50,4.15,7,2,14,207.5
"3804",1,4.95,3,1,11,4.95
"3805",1,4.25,10,3,17,4.25
"3806",1,1.25,7,4,16,1.25
"3807",1,1.63,11,5,15,1.63
"3808",25,0.42,12,7,15,10.5
"3809",12,0.85,11,4,10,10.2
"3810",25,0.42,10,1,13,10.5
"3811",12,1.25,12,3,11,15
"3812",2,7.65,3,3,14,15.3
"3813",1,0.65,5,2,15,0.65
"3814",4,1.66,12,3,14,6.64
"3815",1,4.13,1,4,18,4.13
"3816",1,4.13,3,7,11,4.13
"3817",2,3.75,4,5,10,7.5
"3818",3,1.25,12,4,16,3.75
"3819",24,0.55,11,1,15,13.2
"3820",2,3.36,12,1,10,6.72
"3821",6,2.1,1,3,14,12.6
"3822",24,1.25,9,1,15,30
"3823",1,2.46,9,5,9,2.46
"3824",5,1.25,4,5,12,6.25
"3825",72,0.36,5,2,15,25.92
"3826",12,1.95,4,3,14,23.4
"3827",1,3.25,11,4,14,3.25
"3828",4,1.65,5,7,15,6.6
"3829",12,1.45,9,7,12,17.4
"3830",6,2.95,10,1,9,17.7
"3831",-12,1.25,12,2,15,-15
"3832",-4,10.95,6,4,16,-43.8
"3833",96,1.25,9,5,7,120
"3834",7,2.46,10,1,9,17.22
"3835",2,1.63,7,3,16,3.26
"3836",1,1.65,1,7,10,1.65
"3837",5,10.95,10,7,13,54.75
"3838",3,0.65,6,5,11,1.95
"3839",1,4.15,11,7,12,4.15
"3840",2,15.79,10,5,17,31.58
"3841",2,1.65,1,7,11,3.3
"3842",1,1.65,12,4,11,1.65
"3843",12,3.45,12,1,15,41.4
"3844",-1,612.46,8,3,11,-612.46
"3845",24,1.25,6,4,16,30
"3846",24,1.25,10,5,7,30
"3847",10,1.65,9,1,10,16.5
"3848",1,1.66,12,1,13,1.66
"3849",1,0.65,6,5,15,0.65
"3850",1,2.95,12,2,11,2.95
"3851",12,1.25,12,7,15,15
"3852",12,1.95,8,2,14,23.4
"3853",2,0.83,11,3,15,1.66
"3854",2,3.75,12,1,12,7.5
"3855",12,1.25,11,7,16,15
"3856",5,1.25,1,4,12,6.25
"3857",12,0.42,5,4,9,5.04
"3858",12,1.45,9,3,11,17.4
"3859",10,0.21,11,5,12,2.1
"3860",2,4.96,6,3,15,9.92
"3861",1,1.63,11,2,16,1.63
"3862",1,4.25,11,7,12,4.25
"3863",5,1.95,7,7,10,9.75
"3864",6,2.95,5,3,13,17.7
"3865",4,8.25,10,4,15,33
"3866",2,2.95,5,3,12,5.9
"3867",4,4.13,12,1,17,16.52
"3868",4,4.65,12,3,11,18.6
"3869",18,3.75,9,1,11,67.5
"3870",1,1.25,3,1,12,1.25
"3871",1,1.65,8,3,17,1.65
"3872",1,5.79,1,1,17,5.79
"3873",4,1.25,7,7,16,5
"3874",20,0.82,10,4,11,16.4
"3875",2,2.95,12,1,13,5.9
"3876",16,4.95,8,4,16,79.2
"3877",12,4.13,4,5,13,49.56
"3878",10,1.65,7,3,9,16.5
"3879",6,2.55,3,2,9,15.3
"3880",2,2.49,10,3,12,4.98
"3881",3,3.75,11,4,19,11.25
"3882",7,1.25,8,3,12,8.75
"3883",36,0.39,9,4,10,14.04
"3884",250,1.06,12,4,11,265
"3885",1,1.25,6,2,12,1.25
"3886",10,2.08,11,3,11,20.8
"3887",6,2.95,5,2,11,17.7
"3888",2,2.46,8,3,15,4.92
"3889",8,0.42,9,5,15,3.36
"3890",5,0.21,12,7,12,1.05
"3891",20,0.85,9,5,9,17
"3892",1,4.13,3,1,10,4.13
"3893",40,1.63,5,1,16,65.2
"3894",12,1.25,9,3,12,15
"3895",4,7.95,7,2,10,31.8
"3896",8,0.83,8,7,15,6.64
"3897",25,0.21,2,2,16,5.25
"3898",12,0.85,10,2,10,10.2
"3899",1,4.96,9,2,16,4.96
"3900",6,4.95,10,4,13,29.7
"3901",4,8.5,5,1,14,34
"3902",24,1.79,6,3,15,42.96
"3903",6,5.45,5,3,12,32.7
"3904",48,3.75,9,5,15,180
"3905",1,4.95,12,4,13,4.95
"3906",1,1.66,1,3,15,1.66
"3907",4,2.08,6,3,12,8.32
"3908",2,3.75,7,7,12,7.5
"3909",5,0.65,11,1,17,3.25
"3910",7,4.21,1,1,9,29.47
"3911",8,1.95,2,2,16,15.6
"3912",1,2.02,6,1,10,2.02
"3913",1,7.46,2,3,13,7.46
"3914",1,3.75,1,7,14,3.75
"3915",1,0.65,11,2,12,0.65
"3916",1,14.96,7,3,15,14.96
"3917",6,2.95,7,3,14,17.7
"3918",2,4.13,3,2,13,8.26
"3919",4,12.46,11,4,15,49.84
"3920",3,4.13,12,1,17,12.39
"3921",4,1.45,2,4,17,5.8
"3922",6,2.89,10,3,16,17.34
"3923",10,2.08,9,2,13,20.8
"3924",6,2.95,11,7,10,17.7
"3925",32,2.1,12,1,12,67.2
"3926",24,0.42,9,2,14,10.08
"3927",48,0.29,11,1,12,13.92
"3928",30,0.85,8,4,16,25.5
"3929",1,4.96,4,3,17,4.96
"3930",24,1.25,2,5,15,30
"3931",4,1.25,11,7,14,5
"3932",8,3.75,11,7,12,30
"3933",2,2.1,2,7,13,4.2
"3934",6,2.95,6,4,13,17.7
"3935",2,2.46,10,5,15,4.92
"3936",1,0.79,1,2,15,0.79
"3937",3,2.46,1,2,10,7.38
"3938",2,2.55,12,1,16,5.1
"3939",5,3.36,1,2,13,16.8
"3940",6,4.15,10,3,10,24.9
"3941",1,1.65,9,4,11,1.65
"3942",1,2.46,4,1,13,2.46
"3943",1,0.83,12,5,16,0.83
"3944",2,2.95,12,4,20,5.9
"3945",12,1.45,6,3,12,17.4
"3946",1,7.65,6,5,12,7.65
"3947",10,1.25,5,1,16,12.5
"3948",1,8.29,9,5,12,8.29
"3949",1,3.36,1,3,9,3.36
"3950",1,4.95,11,7,12,4.95
"3951",5,4.95,5,4,19,24.75
"3952",12,1.65,11,4,11,19.8
"3953",2,0.85,10,4,11,1.7
"3954",12,1.45,12,4,9,17.4
"3955",4,3.75,9,1,9,15
"3956",12,0.42,2,7,13,5.04
"3957",12,1.45,9,5,14,17.4
"3958",32,2.55,8,1,11,81.6
"3959",1,4.24,1,2,13,4.24
"3960",4,3.75,9,1,11,15
"3961",1,10.79,3,2,9,10.79
"3962",96,0.65,8,4,12,62.4
"3963",10,1.25,3,4,14,12.5
"3964",16,1.25,8,3,13,20
"3965",1,9.95,6,5,10,9.95
"3966",3,1.25,8,2,12,3.75
"3967",1,2.1,11,2,15,2.1
"3968",-6,2.1,3,4,18,-12.6
"3969",8,12.75,5,3,12,102
"3970",1,0.85,7,7,10,0.85
"3971",1,15,7,1,12,15
"3972",6,2.89,9,5,15,17.34
"3973",6,2.95,11,5,8,17.7
"3974",3,3.75,3,7,13,11.25
"3975",25,0.42,7,4,17,10.5
"3976",3,1.65,5,3,11,4.95
"3977",48,1.25,11,3,12,60
"3978",2,12.5,11,1,11,25
"3979",1,1.63,7,1,16,1.63
"3980",1,4.13,11,2,18,4.13
"3981",2,12.5,10,1,17,25
"3982",24,0.55,3,3,8,13.2
"3983",3,18,7,5,14,54
"3984",2,2.08,6,7,15,4.16
"3985",1,5.06,12,1,15,5.06
"3986",4,4.25,10,5,14,17
"3987",3,2.95,1,3,16,8.85
"3988",2,2.95,12,1,11,5.9
"3989",12,1.25,9,3,10,15
"3990",6,1.65,2,3,12,9.9
"3991",1,2.55,3,4,11,2.55
"3992",2,1.25,11,2,14,2.5
"3993",24,0.19,8,3,13,4.56
"3994",6,2.89,8,3,16,17.34
"3995",1,1.65,9,3,10,1.65
"3996",36,0.38,7,2,13,13.68
"3997",1,2.91,12,4,16,2.91
"3998",1120,1.06,12,5,12,1187.2
"3999",2,1.25,10,5,10,2.5
"4000",2,2.95,11,5,12,5.9
"4001",6,4.15,9,1,12,24.9
"4002",12,0.85,11,3,12,10.2
"4003",12,2.95,5,4,17,35.4
"4004",1,2.46,10,1,14,2.46
"4005",12,0.85,9,4,11,10.2
"4006",3,18,9,2,13,54
"4007",24,0.19,12,5,16,4.56
"4008",1,9.96,5,4,15,9.96
"4009",48,0.55,7,2,12,26.4
"4010",1,1.63,11,3,13,1.63
"4011",2,5.95,3,1,14,11.9
"4012",2,1.25,8,3,14,2.5
"4013",1,1.25,9,4,14,1.25
"4014",2,1.49,10,7,12,2.98
"4015",1,9.95,8,7,15,9.95
"4016",2,2.95,10,1,12,5.9
"4017",3,4.13,12,4,16,12.39
"4018",2,2.55,5,4,13,5.1
"4019",3,1.95,1,2,13,5.85
"4020",1,1.25,10,2,15,1.25
"4021",16,0.83,11,3,12,13.28
"4022",12,1.95,3,4,12,23.4
"4023",12,2.95,3,3,11,35.4
"4024",3,0.55,11,4,15,1.65
"4025",20,2.08,10,4,13,41.6
"4026",16,0.83,9,7,15,13.28
"4027",3,3.75,1,5,14,11.25
"4028",36,3.45,11,7,11,124.2
"4029",1,1.95,12,4,13,1.95
"4030",12,1.49,3,1,8,17.88
"4031",2,1.25,10,7,15,2.5
"4032",3,5.95,6,4,10,17.85
"4033",1,7.46,8,2,10,7.46
"4034",4,1.45,11,7,13,5.8
"4035",2,0.55,8,3,14,1.1
"4036",7,4.96,10,1,10,34.72
"4037",36,0.39,10,3,11,14.04
"4038",24,1.25,7,4,10,30
"4039",2,8.5,4,5,9,17
"4040",2,4.96,12,4,16,9.92
"4041",6,2.95,1,4,10,17.7
"4042",3,0.85,9,4,19,2.55
"4043",1,8.29,9,5,17,8.29
"4044",6,3.75,5,7,12,22.5
"4045",-1,0.83,5,1,17,-0.83
"4046",2,0.85,11,7,12,1.7
"4047",4,3.75,1,4,12,15
"4048",1,0.83,12,5,10,0.83
"4049",12,1.95,6,2,16,23.4
"4050",2,4.15,10,4,10,8.3
"4051",12,1.25,10,1,10,15
"4052",2,5.95,2,2,17,11.9
"4053",2,3.75,9,4,12,7.5
"4054",4,0.85,11,2,15,3.4
"4055",12,1.65,9,3,12,19.8
"4056",1,2.46,3,7,11,2.46
"4057",17,24.96,11,5,10,424.32
"4058",1,1.25,2,7,12,1.25
"4059",1,4.95,4,7,15,4.95
"4060",2,4.13,11,2,15,8.26
"4061",1,2.46,9,1,15,2.46
"4062",1,2.46,1,1,17,2.46
"4063",6,2.1,11,3,16,12.6
"4064",12,0.85,6,4,12,10.2
"4065",1,4.25,2,3,13,4.25
"4066",6,3.75,10,4,14,22.5
"4067",2,5.95,3,2,11,11.9
"4068",6,0.21,6,5,14,1.26
"4069",2,9.95,8,3,17,19.9
"4070",2,8.29,12,1,11,16.58
"4071",24,0.55,8,3,13,13.2
"4072",20,0.42,12,4,14,8.4
"4073",1,2.46,3,4,16,2.46
"4074",36,1.65,1,1,14,59.4
"4075",2,1.63,11,2,16,3.26
"4076",12,0.85,2,1,12,10.2
"4077",1,4.65,6,7,13,4.65
"4078",4,2.1,11,2,12,8.4
"4079",12,0.42,1,2,12,5.04
"4080",2,7.95,6,7,13,15.9
"4081",4,4.96,5,2,14,19.84
"4082",1,4.15,12,5,16,4.15
"4083",6,1.06,11,1,13,6.36
"4084",3,0.85,6,7,12,2.55
"4085",15,0.83,9,1,15,12.45
"4086",96,0.42,5,3,11,40.32
"4087",4,1.25,8,2,11,5
"4088",2,7.95,5,5,15,15.9
"4089",36,1.65,3,3,15,59.4
"4090",10,0.63,10,1,16,6.3
"4091",10,2.55,12,5,16,25.5
"4092",1,4.13,11,2,17,4.13
"4093",160,1.45,9,1,17,232
"4094",2,4.13,11,3,15,8.26
"4095",3,4.95,3,4,10,14.85
"4096",9,4.95,6,1,13,44.55
"4097",24,0.55,9,3,12,13.2
"4098",10,2.95,10,3,11,29.5
"4099",1,2.46,3,1,17,2.46
"4100",1,10.79,6,4,15,10.79
"4101",16,10.95,2,4,14,175.2
"4102",48,1.45,11,3,14,69.6
"4103",24,1.25,10,1,11,30
"4104",5,1.65,9,7,12,8.25
"4105",1,4.95,9,7,12,4.95
"4106",2,8.25,10,3,8,16.5
"4107",2,28,11,3,15,56
"4108",16,1.25,9,5,9,20
"4109",1,2.46,2,1,16,2.46
"4110",2,3.95,3,7,12,7.9
"4111",1,2.08,8,1,13,2.08
"4112",2,24.96,4,1,15,49.92
"4113",11,1.45,3,1,16,15.95
"4114",6,4.95,8,3,13,29.7
"4115",4,4.95,6,1,14,19.8
"4116",13,2.46,8,2,13,31.98
"4117",1,0.79,6,3,15,0.79
"4118",2,2.51,12,5,14,5.02
"4119",1,0.85,12,4,15,0.85
"4120",2,1.25,11,4,19,2.5
"4121",6,4.95,10,4,18,29.7
"4122",6,1.65,1,5,14,9.9
"4123",1,0.83,1,4,9,0.83
"4124",12,1.25,10,2,13,15
"4125",12,1.25,9,1,12,15
"4126",12,1.25,3,7,12,15
"4127",6,4.95,8,4,12,29.7
"4128",1,8.5,12,5,14,8.5
"4129",2,7.95,11,3,16,15.9
"4130",6,2.95,2,3,9,17.7
"4131",12,1.25,6,4,14,15
"4132",2,2.46,8,4,14,4.92
"4133",3,2.46,3,2,15,7.38
"4134",24,0.55,3,3,13,13.2
"4135",12,4.95,2,5,12,59.4
"4136",1,4.13,6,4,11,4.13
"4137",2,15.79,7,1,17,31.58
"4138",1,0.83,9,3,15,0.83
"4139",1,2.51,12,5,14,2.51
"4140",1,12.75,6,4,16,12.75
"4141",12,1.65,11,2,14,19.8
"4142",4,4.13,10,1,16,16.52
"4143",1,0.65,12,1,12,0.65
"4144",30,0.85,1,1,9,25.5
"4145",1,1.25,11,1,16,1.25
"4146",6,3.25,6,3,10,19.5
"4147",14,9.13,9,5,11,127.82
"4148",12,4.25,12,4,13,51
"4149",2,0.85,8,2,11,1.7
"4150",1,5.79,4,2,15,5.79
"4151",3,4.13,1,1,9,12.39
"4152",2,4.13,5,2,15,8.26
"4153",1,3.29,11,3,15,3.29
"4154",12,1.65,8,5,12,19.8
"4155",8,0.61,10,2,16,4.88
"4156",3,5.95,8,4,13,17.85
"4157",10,1.65,3,3,9,16.5
"4158",2,7.95,8,3,9,15.9
"4159",6,2.55,10,5,10,15.3
"4160",24,1.25,11,2,16,30
"4161",24,0.29,9,5,10,6.96
"4162",2,1.65,7,4,12,3.3
"4163",24,1.25,5,4,9,30
"4164",8,5.79,7,3,15,46.32
"4165",1,3.36,1,1,14,3.36
"4166",48,4.96,11,5,9,238.08
"4167",48,0.55,6,5,13,26.4
"4168",1,1.63,7,1,10,1.63
"4169",1,12.46,10,4,16,12.46
"4170",1,0.85,11,2,13,0.85
"4171",12,0.83,5,7,14,9.96
"4172",5,4.95,12,3,13,24.75
"4173",1,1.65,2,3,10,1.65
"4174",200,1.79,8,3,12,358
"4175",1,2.95,11,4,11,2.95
"4176",1,7.46,12,4,16,7.46
"4177",8,1.65,4,2,16,13.2
"4178",1,0.85,3,5,12,0.85
"4179",2,9.95,4,3,12,19.9
"4180",3,0.83,3,4,16,2.49
"4181",2,0.39,8,3,14,0.78
"4182",6,1.25,3,2,12,7.5
"4183",2,0.85,10,3,12,1.7
"4184",3,4.95,5,1,13,14.85
"4185",2,2.95,12,4,10,5.9
"4186",1,2.46,9,3,12,2.46
"4187",6,0.39,4,5,11,2.34
"4188",12,0.39,11,3,17,4.68
"4189",2,2.95,9,5,14,5.9
"4190",2,12.75,12,1,15,25.5
"4191",1,8.29,3,5,12,8.29
"4192",6,2.55,1,7,11,15.3
"4193",2,0.79,3,2,15,1.58
"4194",1,16.63,10,1,17,16.63
"4195",4,4.15,9,4,13,16.6
"4196",1,2.51,12,3,17,2.51
"4197",2,0.83,12,4,16,1.66
"4198",10,0.65,2,7,14,6.5
"4199",16,1.25,3,3,13,20
"4200",24,0.55,3,3,8,13.2
"4201",12,0.65,6,3,9,7.8
"4202",12,1.25,12,3,11,15
"4203",3,1.65,4,2,12,4.95
"4204",2,3.29,12,1,17,6.58
"4205",-12,0.42,7,4,10,-5.04
"4206",1,15.79,5,5,15,15.79
"4207",12,2.1,3,7,11,25.2
"4208",3,5.95,7,1,8,17.85
"4209",4,3.75,6,4,15,15
"4210",24,0.42,10,2,10,10.08
"4211",3,6.63,6,2,16,19.89
"4212",1,0.83,7,1,16,0.83
"4213",1,8.29,3,2,9,8.29
"4214",12,0.29,2,3,15,3.48
"4215",1,4.95,9,5,13,4.95
"4216",3,1.95,7,7,15,5.85
"4217",4,3.75,2,5,11,15
"4218",60,2.1,12,2,15,126
"4219",4,3.95,8,4,13,15.8
"4220",2,4.13,8,2,16,8.26
"4221",2,0.79,4,4,13,1.58
"4222",4,0.79,12,4,12,3.16
"4223",1,2.1,11,2,14,2.1
"4224",1,0.83,9,3,15,0.83
"4225",2,1.25,5,3,17,2.5
"4226",16,1.95,1,2,13,31.2
"4227",5,1.95,11,1,8,9.75
"4228",1,2.1,8,5,11,2.1
"4229",24,1.25,5,7,12,30
"4230",2,12.75,2,1,12,25.5
"4231",8,1.25,7,7,12,10
"4232",30,0.21,7,7,13,6.3
"4233",9,3.75,12,7,10,33.75
"4234",10,0.85,6,2,9,8.5
"4235",4,4.95,8,3,16,19.8
"4236",1,4.13,3,4,9,4.13
"4237",3,1.65,3,7,13,4.95
"4238",1,1.45,10,1,13,1.45
"4239",1,1.45,2,2,11,1.45
"4240",36,0.39,5,1,15,14.04
"4241",2,2.1,5,3,14,4.2
"4242",2,5.79,2,1,18,11.58
"4243",1,1.25,11,3,11,1.25
"4244",4,1.66,12,5,9,6.64
"4245",12,2.1,10,2,16,25.2
"4246",10,2.08,10,1,9,20.8
"4247",2,0.63,11,2,15,1.26
"4248",72,0.42,10,1,12,30.24
"4249",1,16.63,11,3,16,16.63
"4250",24,1.25,12,4,14,30
"4251",9,0.79,1,4,18,7.11
"4252",24,1.25,7,5,12,30
"4253",24,0.39,8,3,12,9.36
"4254",1,16.63,3,4,18,16.63
"4255",1,4.13,7,1,16,4.13
"4256",2,0.79,12,2,12,1.58
"4257",16,1.25,6,3,10,20
"4258",6,2.95,10,3,11,17.7
"4259",2,0.42,10,1,14,0.84
"4260",1,2.51,1,4,15,2.51
"4261",10,2.08,9,3,13,20.8
"4262",12,0.85,11,5,16,10.2
"4263",12,1.25,9,5,15,15
"4264",12,1.65,5,5,13,19.8
"4265",24,0.19,8,2,9,4.56
"4266",1,2.51,12,2,15,2.51
"4267",20,2.08,5,5,9,41.6
"4268",10,1.45,2,5,14,14.5
"4269",100,0.04,10,1,10,4
"4270",1,12.5,10,1,10,12.5
"4271",2,4.13,12,1,17,8.26
"4272",2,0.42,6,3,15,0.84
"4273",1,2.55,10,3,13,2.55
"4274",10,1.95,5,4,8,19.5
"4275",2,7.95,3,4,8,15.9
"4276",1,4.95,2,7,12,4.95
"4277",2,1.65,10,7,15,3.3
"4278",5,2.46,2,2,16,12.3
"4279",12,1.25,3,5,13,15
"4280",1,0.85,12,7,12,0.85
"4281",12,1.25,1,1,16,15
"4282",2,0.39,10,7,15,0.78
