"","Quantity","UnitPrice","month","week","time","Sales"
"3568",6,1.95,10,5,14,11.7
"3569",48,0.55,5,1,15,26.4
"3570",2,3.75,10,3,12,7.5
"3571",10,2.08,10,2,14,20.8
"3572",12,0.42,7,1,16,5.04
"3573",2,18,11,2,12,36
"3574",6,1.55,11,2,14,9.3
"3575",3,4.95,4,3,9,14.85
"3576",6,1.25,7,2,14,7.5
"3577",1,3.36,12,2,15,3.36
"3578",4,0.83,7,3,16,3.32
"3579",6,2.89,10,1,13,17.34
"3580",1,0.83,11,2,18,0.83
"3581",6,4.15,10,5,12,24.9
"3582",10,1.95,1,5,9,19.5
"3583",4,3.75,6,5,12,15
"3584",5,0.83,9,5,16,4.15
"3585",1,3.29,4,3,17,3.29
"3586",2,0.55,5,3,11,1.1
"3587",9,2.08,7,5,9,18.72
"3588",24,0.39,10,2,10,9.36
"3589",1,4.95,3,3,12,4.95
"3590",-5,1.45,11,4,11,-7.25
"3591",1,5.79,9,3,15,5.79
"3592",12,0.42,7,1,15,5.04
"3593",4,1.95,8,3,10,7.8
"3594",24,0.83,8,4,14,19.92
"3595",4,3.75,9,5,14,15
"3596",3,1.65,5,7,13,4.95
"3597",12,0.85,11,3,14,10.2
"3598",1,5.79,6,2,17,5.79
"3599",6,2.1,4,3,12,12.6
"3600",4,4.95,9,2,11,19.8
"3601",2,12.75,3,5,14,25.5
"3602",16,0.85,9,1,9,13.6
"3603",1,0.39,11,4,12,0.39
"3604",2,1.25,3,2,13,2.5
"3605",1,3.75,10,3,11,3.75
"3606",24,0.75,6,4,16,18
"3607",1,1.25,10,7,15,1.25
"3608",1,0.29,7,7,12,0.29
"3609",4,2.1,10,7,13,8.4
"3610",3,4.95,4,1,14,14.85
"3611",1,0.85,9,5,15,0.85
"3612",12,0.65,6,7,13,7.8
"3613",6,0.85,6,3,13,5.1
"3614",1,3.73,11,2,18,3.73
"3615",2,2.95,10,7,12,5.9
"3616",24,1.25,7,5,12,30
"3617",5,1.66,12,5,9,8.3
"3618",1,2.46,11,4,9,2.46
"3619",1,0.83,10,5,17,0.83
"3620",2,2.55,2,7,12,5.1
"3621",7,0.2,11,5,11,1.4
"3622",1,8.25,11,4,13,8.25
"3623",3,3.75,7,1,13,11.25
"3624",-1,12.75,12,2,9,-12.75
"3625",1,2.46,11,3,15,2.46
"3626",3,4.95,2,2,13,14.85
"3627",1,1.63,3,2,15,1.63
"3628",12,2.55,7,3,11,30.6
"3629",4,0.38,11,7,16,1.52
"3630",2,4.13,8,2,10,8.26
"3631",1,0.39,7,2,15,0.39
"3632",8,2.95,12,1,15,23.6
"3633",1,1.25,4,4,12,1.25
"3634",1,8.5,5,7,12,8.5
"3635",36,0.42,9,3,13,15.12
"3636",6,1.25,11,3,16,7.5
"3637",12,1.65,8,4,10,19.8
"3638",2,1.66,1,1,9,3.32
"3639",-1,6.65,5,5,11,-6.65
"3640",1,3.29,7,3,16,3.29
"3641",6,2.95,1,4,11,17.7
"3642",1,2.46,3,1,10,2.46
"3643",10,1.65,8,2,13,16.5
"3644",3,2.95,11,2,14,8.85
"3645",1,8.29,5,2,15,8.29
"3646",6,2.1,9,2,11,12.6
"3647",1,12.5,11,4,14,12.5
"3648",1,9.95,3,2,14,9.95
"3649",12,0.42,4,1,14,5.04
"3650",3,9.95,8,3,10,29.85
"3651",2,2.46,10,5,17,4.92
"3652",2,14.13,11,2,15,28.26
"3653",1,12.75,6,1,13,12.75
"3654",7,1.65,6,2,16,11.55
"3655",12,1.49,1,1,13,17.88
"3656",1,3.29,6,2,17,3.29
"3657",12,0.85,6,4,12,10.2
"3658",1,5.95,8,3,16,5.95
"3659",1,1.63,5,4,16,1.63
"3660",1,8.29,10,5,17,8.29
"3661",6,2.1,12,4,16,12.6
"3662",1,8.5,1,2,12,8.5
"3663",1,1.63,7,4,16,1.63
"3664",24,0.42,7,4,17,10.08
"3665",4,4.95,11,4,15,19.8
"3666",1,4.21,12,5,17,4.21
"3667",24,1.25,8,3,13,30
"3668",4,2.55,1,3,11,10.2
"3669",6,2.55,6,7,14,15.3
"3670",3,3.29,11,3,13,9.87
"3671",12,1.25,12,2,13,15
"3672",4,0.85,11,2,11,3.4
"3673",3,4.95,12,5,15,14.85
"3674",10,1.95,2,5,9,19.5
"3675",1,7.46,1,4,14,7.46
"3676",12,1.25,11,2,9,15
"3677",2,1.25,7,5,14,2.5
"3678",48,0.12,6,3,14,5.76
"3679",2,2.51,12,5,14,5.02
"3680",10,2.08,8,2,13,20.8
"3681",3,0.83,2,2,9,2.49
"3682",2,12.75,9,1,14,25.5
"3683",6,0.43,12,5,16,2.58
"3684",-1,0.55,1,1,10,-0.55
"3685",2,1.65,1,2,12,3.3
"3686",12,1.45,4,7,13,17.4
"3687",12,1.25,3,4,16,15
"3688",5,2.1,7,3,9,10.5
"3689",2,9.95,12,3,9,19.9
"3690",1,3.29,9,3,15,3.29
"3691",6,4.15,6,2,11,24.9
"3692",6,2.89,12,3,12,17.34
"3693",25,0.42,4,3,15,10.5
"3694",1,5.79,11,3,15,5.79
"3695",8,1.25,10,7,11,10
"3696",12,1.65,11,3,10,19.8
"3697",24,0.55,9,7,11,13.2
"3698",6,2.1,3,2,14,12.6
"3699",12,0.85,7,3,10,10.2
"3700",3,1.65,5,2,13,4.95
"3701",1,0.83,6,4,15,0.83
"3702",11,0.42,11,2,17,4.62
"3703",4,7.45,10,2,12,29.8
"3704",12,1.25,12,1,11,15
"3705",24,1.25,2,7,15,30
"3706",1,0.42,11,2,12,0.42
"3707",24,0.42,6,4,17,10.08
"3708",6,2.95,6,3,10,17.7
"3709",2,1.95,1,4,12,3.9
"3710",1,2.46,12,2,16,2.46
"3711",4,4.95,11,5,9,19.8
"3712",6,3.75,10,4,14,22.5
"3713",8,0.85,11,5,11,6.8
"3714",12,2.55,11,3,10,30.6
"3715",1,8.95,8,1,12,8.95
"3716",1,0.83,5,5,16,0.83
"3717",1,1.95,11,2,12,1.95
"3718",2,0.65,5,3,10,1.3
"3719",1,9.95,10,2,15,9.95
"3720",6,3.75,9,1,15,22.5
"3721",15,0.83,10,1,16,12.45
"3722",12,1.25,11,3,9,15
"3723",1,2.95,11,1,11,2.95
"3724",1,0.39,8,4,12,0.39
"3725",4,4.65,12,1,13,18.6
"3726",3,2.95,3,7,11,8.85
"3727",3,0.42,2,2,16,1.26
"3728",12,0.39,10,2,17,4.68
"3729",2,1.25,8,2,12,2.5
"3730",10,2.1,9,1,9,21
"3731",4,4.95,9,5,13,19.8
"3732",2,1.95,12,4,13,3.9
"3733",6,1.65,9,2,13,9.9
"3734",2,14.13,11,3,15,28.26
"3735",10,1.65,9,4,10,16.5
"3736",3,0.85,2,4,12,2.55
"3737",72,0.36,5,2,15,25.92
"3738",2,2.55,2,4,11,5.1
"3739",2,1.65,9,1,15,3.3
"3740",3,2.95,11,2,11,8.85
"3741",1,2.46,7,2,16,2.46
"3742",1,2.1,10,7,11,2.1
"3743",20,0.85,3,3,13,17
"3744",1,2.46,5,2,15,2.46
"3745",2,0.85,12,2,15,1.7
"3746",3,0.42,10,7,13,1.26
"3747",9,2.08,5,2,16,18.72
"3748",24,0.55,11,7,13,13.2
"3749",6,1.65,9,3,10,9.9
"3750",2,4.21,12,5,11,8.42
"3751",2,3.75,4,7,11,7.5
"3752",1,9.95,10,7,12,9.95
"3753",12,0.95,11,1,13,11.4
"3754",12,1.25,11,1,16,15
"3755",12,1.25,5,4,13,15
"3756",1,2.08,3,2,13,2.08
"3757",4,1.65,3,3,12,6.6
"3758",18,1.25,11,3,13,22.5
"3759",2,8.29,1,4,14,16.58
"3760",2,9.95,11,3,12,19.9
"3761",3,3.36,1,3,11,10.08
"3762",1,2.51,12,2,15,2.51
"3763",1,10.95,11,2,14,10.95
"3764",12,1.65,11,7,15,19.8
"3765",4,3.25,10,2,15,13
"3766",2,2.1,12,2,14,4.2
"3767",3,0.83,12,1,17,2.49
"3768",1,2.54,12,1,10,2.54
"3769",1,10.79,2,5,16,10.79
"3770",12,1.65,7,4,17,19.8
"3771",1,8.25,11,7,11,8.25
"3772",1,4.95,9,5,14,4.95
"3773",2,2.46,8,3,12,4.92
"3774",10,0.85,3,4,12,8.5
"3775",1,4.96,7,4,16,4.96
"3776",2,0.85,1,3,16,1.7
"3777",5,4.95,11,2,13,24.75
"3778",1,3.75,4,7,14,3.75
"3779",5,4.13,1,1,17,20.65
"3780",1,1.63,11,1,15,1.63
"3781",6,1.25,3,4,16,7.5
"3782",2,2.46,9,4,16,4.92
"3783",1,0.83,11,2,17,0.83
"3784",1,1.65,7,4,16,1.65
"3785",1,6.77,12,3,17,6.77
"3786",24,1.25,4,4,16,30
"3787",3,4.95,8,5,11,14.85
"3788",2,9.95,4,4,19,19.9
"3789",6,3.95,8,4,11,23.7
"3790",12,2.08,10,4,12,24.96
"3791",2,5.79,6,4,15,11.58
"3792",2,1.66,12,4,14,3.32
"3793",1,1.65,10,3,16,1.65
"3794",3,1.65,10,4,16,4.95
"3795",12,0.85,10,2,15,10.2
"3796",2,7.95,12,5,9,15.9
"3797",1,3.75,10,3,12,3.75
"3798",1,4.13,7,1,10,4.13
"3799",1,0.85,10,4,16,0.85
"3800",12,0.85,7,2,15,10.2
"3801",1,1.65,11,5,11,1.65
"3802",1,4.13,4,1,13,4.13
"3803",2,2.46,11,2,16,4.92
"3804",6,2.95,7,4,15,17.7
"3805",6,0.97,10,1,16,5.82
"3806",1,12.5,10,4,17,12.5
"3807",3,2.95,12,7,12,8.85
"3808",2,6.75,11,2,14,13.5
"3809",2,0.42,10,7,11,0.84
"3810",-1,4.25,8,4,6,-4.25
"3811",2,6.75,3,4,16,13.5
"3812",12,0.85,3,4,14,10.2
"3813",1,1.65,5,1,12,1.65
"3814",1,1.63,4,4,19,1.63
"3815",4,3.75,11,3,12,15
"3816",1,2.1,12,7,13,2.1
"3817",2,1.66,12,5,14,3.32
"3818",2,5.95,9,5,13,11.9
"3819",1,8.25,11,5,14,8.25
"3820",2,1.65,6,3,15,3.3
"3821",2,2.95,11,1,14,5.9
"3822",2,2.98,12,1,9,5.96
"3823",8,1.25,6,1,15,10
"3824",12,1.25,10,1,12,15
"3825",3,1.65,11,1,12,4.95
"3826",2,0.83,1,4,18,1.66
"3827",10,2.08,8,3,10,20.8
"3828",4,4.95,5,3,10,19.8
"3829",6,2.95,1,2,14,17.7
"3830",72,0.36,5,4,10,25.92
"3831",2,0.83,11,5,16,1.66
"3832",12,1.25,11,7,13,15
"3833",24,1.25,7,2,12,30
"3834",10,2.08,8,4,14,20.8
"3835",1,4.13,11,3,15,4.13
"3836",6,2.95,10,2,9,17.7
"3837",12,0.85,7,3,13,10.2
"3838",1,4.13,8,1,16,4.13
"3839",4,3.75,3,5,14,15
"3840",2,1.45,9,5,13,2.9
"3841",10,2.08,8,1,15,20.8
"3842",12,1.65,7,1,10,19.8
"3843",12,0.85,4,7,14,10.2
"3844",4,1.95,11,4,11,7.8
"3845",10,1.65,1,2,12,16.5
"3846",2,9.95,2,1,15,19.9
"3847",10,1.19,12,5,11,11.9
"3848",1,2.46,12,4,9,2.46
"3849",20,0.85,9,1,14,17
"3850",48,0.42,2,1,9,20.16
"3851",24,0.55,6,2,8,13.2
"3852",8,0.85,1,3,14,6.8
"3853",2,5.79,2,3,15,11.58
"3854",1,7.48,2,1,16,7.48
"3855",12,2.95,2,4,12,35.4
"3856",24,1.06,2,4,12,25.44
"3857",2,1.45,8,7,13,2.9
"3858",2,3.29,3,4,18,6.58
"3859",1,3.75,12,7,11,3.75
"3860",12,0.5,5,7,12,6
"3861",2,1.95,3,2,12,3.9
"3862",1,8.29,1,2,16,8.29
"3863",12,0.83,9,4,15,9.96
"3864",3,1.65,2,1,14,4.95
"3865",1,8.25,9,7,11,8.25
"3866",6,2.95,3,5,9,17.7
"3867",6,3.25,11,2,17,19.5
"3868",3,0.65,4,1,15,1.95
"3869",1,4.96,11,3,15,4.96
"3870",2,5.95,6,5,9,11.9
"3871",4,3.75,10,4,9,15
"3872",8,0.42,8,3,11,3.36
"3873",2,1.65,11,5,12,3.3
"3874",2,4.13,6,1,15,8.26
"3875",1,0.83,12,1,16,0.83
"3876",1,3.29,6,1,15,3.29
"3877",2,2.92,4,3,17,5.84
"3878",12,1.25,10,4,17,15
"3879",4,4.25,6,7,13,17
"3880",2,1.25,11,1,14,2.5
"3881",12,1.25,5,3,10,15
"3882",5,0.42,6,4,15,2.1
"3883",1,3.75,11,7,15,3.75
"3884",2,4.95,11,7,12,9.9
"3885",1,4.13,6,1,15,4.13
"3886",6,2.95,11,7,15,17.7
"3887",1,4.13,7,2,16,4.13
"3888",12,0.85,11,4,10,10.2
"3889",1,2.95,8,3,15,2.95
"3890",1,0.79,10,3,13,0.79
"3891",24,0.55,8,3,13,13.2
"3892",3,2.55,6,3,10,7.65
"3893",3,1.65,4,5,11,4.95
"3894",24,0.79,8,3,11,18.96
"3895",1,0.85,1,5,13,0.85
"3896",1,0.83,11,3,15,0.83
"3897",1,4.58,4,2,11,4.58
"3898",2,5.95,12,4,14,11.9
"3899",6,1.45,6,2,17,8.7
"3900",12,1.25,8,3,15,15
"3901",1,0.42,11,2,16,0.42
"3902",1,4.13,9,4,16,4.13
"3903",48,0.29,9,5,13,13.92
"3904",24,0.29,9,7,15,6.96
"3905",6,3.75,9,4,10,22.5
"3906",4,3.75,4,4,15,15
"3907",1,2.46,10,1,17,2.46
"3908",1,1.66,12,4,14,1.66
"3909",24,0.42,3,5,13,10.08
"3910",96,0.19,9,3,10,18.24
"3911",1,0.83,4,5,10,0.83
"3912",10,0.63,11,2,16,6.3
"3913",24,0.42,10,1,11,10.08
"3914",2,2.08,11,3,13,4.16
"3915",1,2.95,11,7,13,2.95
"3916",1,8.5,10,1,12,8.5
"3917",-6,2.55,1,3,12,-15.3
"3918",12,1.65,5,5,11,19.8
"3919",3,1.63,12,2,16,4.89
"3920",3,4.13,7,5,9,12.39
"3921",24,0.65,7,2,8,15.6
"3922",1,5.79,7,1,11,5.79
"3923",3,1.66,1,4,14,4.98
"3924",1,1.63,11,2,16,1.63
"3925",6,2.1,11,2,16,12.6
"3926",12,1.25,9,5,9,15
"3927",6,2.95,10,1,12,17.7
"3928",4,3.75,2,1,11,15
"3929",10,0.85,6,2,12,8.5
"3930",4,5.95,7,2,15,23.8
"3931",3,1.45,8,7,15,4.35
"3932",12,2.51,12,1,15,30.12
"3933",4,1.49,4,4,11,5.96
"3934",10,1.65,8,1,12,16.5
"3935",3,8.25,10,7,16,24.75
"3936",18,0.85,5,7,11,15.3
"3937",1,0.85,10,1,12,0.85
"3938",4,4.96,2,5,9,19.84
"3939",12,1.69,11,2,8,20.28
"3940",2,2.46,12,1,17,4.92
"3941",5,1.65,12,3,17,8.25
"3942",5,1.25,4,2,15,6.25
"3943",1,0.39,7,3,15,0.39
"3944",2,7.95,5,7,11,15.9
"3945",1,8.5,12,7,11,8.5
"3946",8,0.85,9,3,15,6.8
"3947",20,1.55,4,7,10,31
"3948",1,3.75,2,2,12,3.75
"3949",1,1.63,1,2,15,1.63
"3950",21,1.28,12,4,13,26.88
"3951",2,4.13,2,2,12,8.26
"3952",4,4.95,8,3,12,19.8
"3953",5,1.25,9,1,14,6.25
"3954",1,2.08,6,5,17,2.08
"3955",12,0.85,8,3,13,10.2
"3956",8,2.25,11,1,14,18
"3957",24,0.39,4,2,14,9.36
"3958",12,0.42,1,2,15,5.04
"3959",12,0.42,2,2,9,5.04
"3960",4,1.63,4,5,14,6.52
"3961",1,1.65,6,7,14,1.65
"3962",2,0.95,8,3,11,1.9
"3963",3,1.25,12,7,12,3.75
"3964",3,0.83,7,4,16,2.49
"3965",1,3.29,1,4,14,3.29
"3966",10,2.08,10,2,15,20.8
"3967",1,4.21,12,2,15,4.21
"3968",2,2.55,2,3,17,5.1
"3969",4,0.39,10,5,12,1.56
"3970",12,1.25,12,5,15,15
"3971",5,0.42,11,2,15,2.1
"3972",1,16.95,1,4,19,16.95
"3973",25,0.42,7,3,9,10.5
"3974",12,0.85,1,3,12,10.2
"3975",2,0.83,11,5,12,1.66
"3976",1,1.25,7,1,15,1.25
"3977",2,1.95,3,4,12,3.9
"3978",6,2.1,2,4,12,12.6
"3979",6,1.45,6,4,11,8.7
"3980",12,0.39,10,4,14,4.68
"3981",2,7.95,2,5,11,15.9
"3982",1,0.83,6,3,15,0.83
"3983",3,1.65,10,5,17,4.95
"3984",10,3.25,6,2,12,32.5
"3985",10,1.25,11,5,15,12.5
"3986",4,4.13,11,1,15,16.52
"3987",12,1.25,7,1,12,15
"3988",2,7.46,11,3,13,14.92
"3989",12,0.85,6,3,11,10.2
"3990",12,1.69,1,4,15,20.28
"3991",1,2.95,10,7,16,2.95
"3992",1,7.95,11,7,11,7.95
"3993",24,0.39,7,1,11,9.36
"3994",6,1.95,11,1,12,11.7
"3995",6,3.25,4,3,11,19.5
"3996",1,5.79,9,3,16,5.79
"3997",8,0.85,8,5,13,6.8
"3998",8,1.25,12,3,8,10
"3999",2,1.25,11,5,12,2.5
"4000",1,0.83,12,4,16,0.83
"4001",1,29.13,6,2,17,29.13
"4002",1,1.25,10,5,13,1.25
"4003",6,4.15,6,3,10,24.9
"4004",3,1.95,1,7,14,5.85
"4005",8,1.25,10,2,12,10
"4006",2,8.5,6,4,10,17
"4007",1,4.13,3,4,18,4.13
"4008",12,1.95,9,5,13,23.4
"4009",4,2.08,10,7,14,8.32
"4010",2,5.09,1,3,9,10.18
"4011",3,4.95,3,2,15,14.85
"4012",1,1.25,4,1,13,1.25
"4013",6,2.1,1,3,10,12.6
"4014",4,0.83,12,1,17,3.32
"4015",16,1.65,7,1,8,26.4
"4016",12,1.45,7,7,13,17.4
"4017",1,1.25,11,2,11,1.25
"4018",1,2.55,11,1,11,2.55
"4019",48,0.42,12,2,13,20.16
"4020",4,1.25,11,7,12,5
"4021",3,1.63,2,3,15,4.89
"4022",6,1.65,11,7,12,9.9
"4023",36,0.65,3,3,14,23.4
"4024",18,1.25,10,4,11,22.5
"4025",1,3.75,6,2,13,3.75
"4026",2,1.65,11,5,12,3.3
"4027",1,2.46,5,2,15,2.46
"4028",3,4.21,12,3,17,12.63
"4029",1,9.95,11,2,11,9.95
"4030",3,0.39,7,7,14,1.17
"4031",1,2.1,4,1,15,2.1
"4032",2,0.65,9,7,16,1.3
"4033",12,1.25,8,2,13,15
"4034",6,0.3,10,7,14,1.8
"4035",4,7.95,12,4,8,31.8
"4036",5,2.95,5,7,13,14.75
"4037",20,1.65,6,5,10,33
"4038",3,1.66,12,4,14,4.98
"4039",12,0.85,3,2,15,10.2
"4040",4,3.75,1,4,12,15
"4041",12,1.45,2,1,10,17.4
"4042",12,2.55,10,5,11,30.6
"4043",2,8.95,6,1,10,17.9
"4044",2,7.95,5,7,14,15.9
"4045",2,2.95,3,2,17,5.9
"4046",12,0.85,9,5,9,10.2
"4047",24,0.55,10,2,15,13.2
"4048",7,1.63,10,1,17,11.41
"4049",2,5.79,5,2,16,11.58
"4050",16,1.65,8,2,11,26.4
"4051",2,0.39,12,4,10,0.78
"4052",12,0.75,6,4,17,9
"4053",4,7.85,10,5,14,31.4
"4054",4,1.25,6,7,13,5
"4055",12,1.65,11,2,13,19.8
"4056",2,0.83,6,1,9,1.66
"4057",2,2.1,11,3,13,4.2
"4058",6,4.25,10,3,15,25.5
"4059",4,1.25,1,7,13,5
"4060",1,2.51,12,1,9,2.51
"4061",3,1.65,6,7,13,4.95
"4062",4,3.75,3,3,8,15
"4063",8,3.75,1,1,15,30
"4064",1,0.42,1,2,13,0.42
"4065",12,1.65,8,3,13,19.8
"4066",2,1.63,11,3,15,3.26
"4067",1,3.29,9,2,14,3.29
"4068",12,1.25,12,4,10,15
"4069",1,5.95,3,1,17,5.95
"4070",4,5.95,10,1,11,23.8
"4071",2,8.25,5,5,13,16.5
"4072",24,1.25,10,1,12,30
"4073",12,1.25,5,4,16,15
"4074",2,5.75,8,5,10,11.5
"4075",1,1.63,7,3,16,1.63
"4076",1,3.29,9,3,12,3.29
"4077",4,4.25,10,7,11,17
"4078",6,4.25,12,5,10,25.5
"4079",18,0.29,11,4,18,5.22
"4080",1,1.25,10,3,15,1.25
"4081",4,3.75,4,2,12,15
"4082",48,0.39,10,3,9,18.72
"4083",12,2.95,1,1,11,35.4
"4084",1,3.29,11,2,9,3.29
"4085",3,0.83,1,4,14,2.49
"4086",36,0.85,11,5,9,30.6
"4087",3,0.55,7,5,14,1.65
"4088",1,1.95,6,1,15,1.95
"4089",6,2.1,4,4,10,12.6
"4090",1,6.75,12,7,13,6.75
"4091",12,0.39,11,7,12,4.68
"4092",12,2.08,10,2,10,24.96
"4093",1,0.83,11,5,9,0.83
"4094",2,8.5,8,4,10,17
"4095",10,1.25,7,1,13,12.5
"4096",-1,2.89,6,2,17,-2.89
"4097",24,1.25,9,3,13,30
"4098",1,1.95,10,5,16,1.95
"4099",1,3.75,2,7,10,3.75
"4100",3,2.95,12,4,19,8.85
"4101",6,4.95,9,2,13,29.7
"4102",1,1.65,11,7,11,1.65
"4103",-1,0.85,4,1,12,-0.85
"4104",2,2.55,1,3,13,5.1
"4105",1,1.25,7,4,12,1.25
"4106",3,0.83,11,3,16,2.49
"4107",1,9.95,2,2,15,9.95
"4108",2,8.95,8,5,10,17.9
"4109",2,0.85,12,5,11,1.7
"4110",6,0.29,11,4,14,1.74
"4111",6,3.75,11,3,12,22.5
"4112",24,1.25,5,3,11,30
"4113",48,0.42,12,4,15,20.16
"4114",1,3.75,1,7,15,3.75
"4115",9,0.42,1,4,18,3.78
"4116",1,4.58,3,4,18,4.58
"4117",36,0.29,7,3,14,10.44
"4118",4,4.15,4,1,13,16.6
"4119",1,1.25,1,3,12,1.25
"4120",3,4.95,1,1,13,14.85
"4121",6,2.55,12,5,10,15.3
"4122",6,2.89,11,4,13,17.34
"4123",48,0.12,9,1,9,5.76
"4124",1,0.85,9,3,12,0.85
"4125",1,4.95,9,1,12,4.95
"4126",2,2.1,10,7,11,4.2
"4127",1,10.79,5,4,15,10.79
"4128",8,1.25,6,7,13,10
"4129",12,0.83,11,3,9,9.96
"4130",12,1.25,1,5,10,15
"4131",12,2.1,11,5,11,25.2
"4132",2,4.25,10,7,13,8.5
"4133",2,1.63,9,5,9,3.26
"4134",1,1.65,10,5,16,1.65
"4135",1,7.46,8,3,15,7.46
"4136",10,2.46,5,2,15,24.6
"4137",24,0.29,5,5,10,6.96
"4138",1,1.65,7,7,12,1.65
"4139",12,1.25,5,4,8,15
"4140",1,3.29,2,4,10,3.29
"4141",6,2.08,10,7,15,12.48
"4142",3,0.65,8,4,12,1.95
"4143",1,1.95,1,2,12,1.95
"4144",1,10.79,9,1,15,10.79
"4145",1,2.1,11,7,15,2.1
"4146",1,2.51,12,2,18,2.51
"4147",10,1.65,7,5,11,16.5
"4148",12,1.25,3,2,12,15
"4149",4,3.75,1,4,8,15
"4150",6,2.89,8,3,14,17.34
"4151",2,1.25,1,2,12,2.5
"4152",1,15.79,11,3,16,15.79
"4153",1,1.65,4,1,13,1.65
"4154",2,9.95,3,3,12,19.9
"4155",1,1.28,12,2,15,1.28
"4156",12,0.42,6,4,20,5.04
"4157",24,0.85,12,2,11,20.4
"4158",1,5.49,1,4,15,5.49
"4159",1,4.13,2,2,13,4.13
"4160",1,2.46,11,5,14,2.46
"4161",1,4.13,10,4,16,4.13
"4162",12,1.65,6,1,9,19.8
"4163",3,1.65,6,2,13,4.95
"4164",2,0.83,1,1,17,1.66
"4165",2,0.55,1,3,16,1.1
"4166",10,2.08,11,3,14,20.8
"4167",2,6.25,11,4,13,12.5
"4168",1,1.69,3,3,11,1.69
"4169",6,3.75,2,1,11,22.5
"4170",2,2.46,12,1,17,4.92
"4171",-1,1.65,10,4,13,-1.65
"4172",12,0.42,6,1,12,5.04
"4173",3,4.96,4,2,9,14.88
"4174",10,0.85,7,4,10,8.5
"4175",-1,8.25,4,1,12,-8.25
"4176",3,4.13,11,3,15,12.39
"4177",1,8.29,7,1,16,8.29
"4178",12,2.89,11,7,14,34.68
"4179",1,0.42,1,1,17,0.42
"4180",1,3.29,11,5,14,3.29
"4181",1,4.13,11,1,15,4.13
"4182",3,4.95,9,7,13,14.85
"4183",12,0.42,5,1,12,5.04
"4184",2,1.66,1,3,15,3.32
"4185",4,3.75,9,3,15,15
"4186",1,0.83,6,4,15,0.83
"4187",4,2.95,6,7,11,11.8
"4188",2,4.95,11,3,17,9.9
"4189",24,0.19,12,1,14,4.56
"4190",2,12.75,1,1,11,25.5
"4191",1,2.46,5,1,16,2.46
"4192",6,0.85,3,1,17,5.1
"4193",2,3.75,1,2,15,7.5
"4194",13,0.21,10,2,12,2.73
"4195",1,8.29,8,2,10,8.29
"4196",6,1.65,5,4,18,9.9
"4197",72,0.19,10,2,12,13.68
"4198",4,4.95,10,4,11,19.8
"4199",3,0.85,9,3,13,2.55
"4200",2,4.95,9,5,14,9.9
"4201",2,0.83,6,2,17,1.66
"4202",6,5.75,4,3,14,34.5
"4203",2,8.5,8,3,15,17
"4204",1,1.63,7,5,13,1.63
"4205",24,0.65,10,4,11,15.6
"4206",1,4.13,7,5,11,4.13
"4207",2,8.5,9,1,16,17
"4208",10,1.65,2,1,9,16.5
"4209",1,2.1,11,7,13,2.1
"4210",2,0.55,11,3,13,1.1
"4211",1,1.25,6,3,15,1.25
"4212",5,1.65,1,7,12,8.25
"4213",3,0.39,7,7,10,1.17
"4214",2,3.75,7,3,11,7.5
"4215",1,1.63,11,2,16,1.63
"4216",1,1.25,2,7,11,1.25
"4217",1,4.13,7,4,9,4.13
"4218",1,4.25,12,5,13,4.25
"4219",12,1.65,3,2,12,19.8
"4220",9,1.65,4,3,11,14.85
"4221",2,0.95,3,2,13,1.9
"4222",1,1.65,11,1,11,1.65
"4223",4,1.69,4,4,16,6.76
"4224",12,0.85,5,7,10,10.2
"4225",1,0.65,3,5,11,0.65
"4226",4,4.95,11,2,15,19.8
"4227",1,2.55,1,3,15,2.55
"4228",24,0.29,7,1,12,6.96
"4229",10,1.65,6,4,18,16.5
"4230",1,3.29,10,2,16,3.29
"4231",1,16.63,7,5,11,16.63
"4232",6,1.65,10,2,10,9.9
"4233",12,1.95,4,3,14,23.4
"4234",12,2.95,12,2,11,35.4
"4235",2,9.95,5,1,13,19.9
"4236",10,0.85,11,2,14,8.5
"4237",5,1.63,12,4,16,8.15
"4238",1,8.29,6,5,13,8.29
"4239",6,3.75,7,7,15,22.5
"4240",4,4.25,9,4,16,17
"4241",4,3.75,5,2,12,15
"4242",1,2.46,1,1,13,2.46
"4243",10,1.65,9,4,15,16.5
"4244",6,2.95,6,4,17,17.7
"4245",1,4.13,7,4,16,4.13
"4246",2,2.51,12,4,13,5.02
"4247",2,12.5,10,1,14,25
"4248",4,1.25,12,4,15,5
"4249",5,1.25,11,1,12,6.25
"4250",1,5.45,5,7,11,5.45
"4251",3,3.75,12,4,16,11.25
"4252",10,1.95,2,1,11,19.5
"4253",2,0.42,5,1,17,0.84
"4254",1,2.5,6,4,15,2.5
"4255",24,1.25,12,3,8,30
"4256",6,0.55,5,1,13,3.3
"4257",2,1.65,9,7,15,3.3
"4258",5,2.1,8,4,15,10.5
"4259",4,4.13,11,3,15,16.52
"4260",2,1.63,2,1,10,3.26
"4261",24,0.29,11,5,13,6.96
"4262",1,1.95,5,2,10,1.95
"4263",2,8.5,10,3,15,17
"4264",3,2.08,9,4,12,6.24
"4265",1,1.45,12,7,11,1.45
"4266",12,0.85,2,5,11,10.2
"4267",1,0.83,10,2,16,0.83
"4268",4,3.75,4,2,12,15
"4269",1,7.46,11,4,12,7.46
"4270",1,2.08,11,7,12,2.08
"4271",1,16.63,7,3,15,16.63
"4272",6,2.55,4,5,13,15.3
